chroma_stft,spec_contrast,tonnetz,spectral_bandwidth,zero_crossing_rate,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,filename
0.6215794,18.875957025788775,0.0189882151523064,2479.371094842951,0.4138164668120155,7783.7521575218025,-100.41052,-22.343384,-46.907684,15.102887,-14.3045025,26.329567,-15.623811,4.973953,-15.944911,13.965563,-4.0671673,15.429365,-13.591245,14.296703,-6.077602,10.787434,-6.848138,15.431519,-18.22985,11.447877,-4.3864956,5.9602327,1.196743,3.2578385,-7.6538973,8.706582,-7.153238,6.1977777,-4.86848,2.7526004,-4.655597,3.87297,0.81338763,3.3355813,-2.2062871,1.6544304,-2.0170689,3.739081,-1.5730081,1.352255,e22062025005046
0.62475,19.210103903264287,0.014770892199977846,2437.505287544634,0.44868396577380953,7865.8740234375,-161.06131,-30.4642,-40.546085,14.150821,-12.722011,32.666225,-22.596354,12.803657,-10.328888,13.506108,-5.2247386,27.30146,-12.85871,13.572298,-1.9989986,7.4586997,-8.273518,15.165159,-16.987955,8.888782,-3.120934,16.682451,-0.86270815,0.05765502,-9.019267,2.322749,-6.161334,11.285465,-3.783051,5.5706954,-6.4616756,5.354315,-2.4291503,7.046116,-2.625058,1.0067421,-3.1838446,5.492822,-0.15054448,6.592661,e22062025005047
0.633259,18.4410000221974,0.01884935328539077,2443.377467529859,0.4218243293042453,7829.553913620283,-114.02107,-33.023155,-51.203747,14.484906,-13.388972,27.756493,-14.247106,6.389362,-14.562694,15.013596,-1.5748155,18.015022,-13.256953,12.87819,-7.43424,11.154979,-6.4011307,14.836774,-18.448202,11.339406,-4.377912,5.531509,1.4685639,4.2344203,-6.192646,10.297374,-7.16783,6.342603,-4.58421,2.914389,-3.7176468,4.746902,1.8386066,4.3388653,-1.8908353,1.5192465,-1.9047109,2.875025,-2.2562218,2.2085505,e22062025005048
0.6280138,19.176463226949643,0.013602839637866477,2438.5164189019365,0.4497117262620192,7869.0399169921875,-159.7473,-31.514385,-41.433,13.907286,-12.183867,31.5462,-22.874092,12.229115,-11.560833,12.935735,-4.735042,26.753963,-12.314514,12.694294,-3.1973956,6.5273,-7.938118,14.999333,-17.136944,10.121812,-1.6107745,16.223589,-0.67913336,0.38686422,-7.797847,2.9646647,-5.3594255,11.701553,-3.4513118,6.34614,-4.7997327,6.2208605,-2.2702696,6.435229,-2.9409995,1.6862704,-1.8556898,5.4607077,-0.6038543,6.328933,e22062025005049
0.6221141,18.87333659269845,0.01603277661110634,2470.452338724954,0.40847203351449274,7725.660771908967,-98.356834,-22.078741,-48.397,14.951325,-14.730376,26.857046,-13.485624,7.19855,-13.992446,15.198996,-3.6189477,15.271214,-13.253487,13.377601,-7.726902,8.985529,-6.661429,16.447184,-17.732643,11.055188,-3.5509126,6.6631083,1.3108132,3.193412,-6.9541106,8.285901,-7.360064,5.4981236,-5.3695664,3.5067759,-3.1992307,4.186157,0.20620506,3.1728601,-2.6584144,1.9910583,-1.3062397,4.076861,-2.7795117,0.5618707,e22062025005050
0.6388418,19.07845493383818,0.019426829959188017,2446.312743325498,0.44706685564159293,7855.426835591814,-158.43239,-28.30858,-40.28371,14.272186,-13.093854,31.167446,-23.59338,12.036912,-10.989898,13.9003315,-6.003928,26.362425,-13.21193,12.69612,-3.802837,6.1331873,-8.856913,15.597487,-16.01259,9.67533,-2.2673714,16.28591,-0.36510122,-0.026293013,-8.202392,2.9178033,-5.215421,12.179133,-4.309712,5.4436684,-5.665417,5.7416005,-2.7373157,6.7210693,-3.277173,0.47465038,-2.592666,5.944347,-0.109740786,6.8910255,e22062025005051
0.5979847,19.072536711417353,0.02158972807739065,2446.54645522343,0.4513604192450495,7925.1781501392325,-159.72826,-30.184996,-39.43877,15.258724,-12.832969,30.880028,-22.905191,11.834666,-10.906929,13.687713,-5.662536,26.800852,-14.751809,11.82516,-3.423934,6.7379503,-9.083493,15.126161,-17.866262,8.480143,-3.467356,17.043226,0.4637435,0.6070981,-8.298757,2.5376043,-4.9480195,12.272183,-3.003014,5.4830437,-6.2397814,4.953902,-2.2653894,6.8384733,-2.4256024,1.4192697,-2.3772683,4.341441,-1.2707179,6.209055,e22062025005053
0.60106254,18.555854092338528,0.014594674192426013,2436.393483593636,0.4186296559343434,7814.595170454545,-113.86416,-34.95212,-52.02172,16.259056,-11.057837,28.540771,-14.153466,6.195565,-13.747397,16.14615,0.07247583,18.458975,-13.546488,12.057212,-7.4995136,11.015487,-5.2917686,16.03388,-19.284414,11.461864,-4.772112,5.686683,3.0763373,4.8833055,-6.023122,10.882459,-5.057885,8.242669,-2.4527724,4.1128798,-3.7452784,6.181062,0.7851434,3.6503496,-2.0737112,2.5709474,-1.8727514,3.4823155,-1.8634282,0.9717289,e22062025005054
0.6502988,18.950003011974303,0.021152547069057018,2444.411023558561,0.44014798677884615,7789.429180438702,-154.506,-26.717638,-40.683228,14.811918,-14.471471,31.256466,-22.75415,13.101659,-10.578202,14.969476,-5.745226,26.2019,-11.375707,14.73491,-1.7846236,7.2017765,-8.758099,15.184367,-16.655191,8.641874,-3.3270345,16.475613,0.069828786,1.6447532,-9.134754,4.1570587,-4.890275,12.00658,-2.5950725,6.8752265,-5.176664,6.85499,-2.612466,7.052765,-2.8982062,0.796094,-3.5826857,5.307581,-0.18596253,7.364578,e22062025005055
0.5864379,18.714960984293395,0.010367270399173175,2453.9329904640545,0.4175502232142857,7800.5950927734375,-108.23098,-27.254843,-47.986935,17.154356,-12.786195,27.528656,-14.799959,5.9717984,-14.564432,14.515096,-2.7184377,16.14071,-13.9917755,12.340166,-9.113748,10.158983,-6.4732137,15.558271,-19.134443,11.33187,-3.7947037,5.360676,2.314053,4.1595654,-6.4335914,12.30632,-4.7445197,9.4246435,-1.874439,4.1011353,-3.4925063,5.319167,-0.46409202,3.1808941,-2.3028872,1.8600057,-2.3324547,3.111951,-1.5964816,2.0311189,e22062025005056
0.6471688,19.17170604014294,0.017447785846745487,2444.121421358446,0.44458240327380955,7800.8642578125,-157.13681,-26.176662,-38.751884,16.009407,-12.906993,31.796225,-23.573687,12.315044,-11.317309,13.399813,-6.568031,24.91616,-12.936891,13.26974,-1.5012547,8.262549,-7.1536674,15.3747015,-17.37108,8.087468,-3.2109733,17.284502,-0.7075951,1.1110474,-7.812169,4.629287,-4.9958267,12.042113,-2.6270063,7.42646,-3.9136384,8.05782,-1.6671786,6.818123,-2.6630952,0.80052406,-2.957344,5.8459783,-0.8030353,6.3613105,e22062025005057
0.6041482,18.724482120111652,0.014140808197827695,2440.9065055304973,0.42161966026376146,7838.777370627867,-113.44686,-33.018196,-50.28898,16.261164,-11.757524,29.072666,-14.703156,5.7365937,-15.247912,14.708138,-1.935758,17.36298,-13.925214,12.245574,-8.940214,11.299818,-5.27479,16.039417,-18.877647,11.961398,-3.3067305,6.836319,4.2218723,5.4759874,-6.158002,11.582983,-5.476508,8.496543,-2.03878,4.244732,-4.239507,4.6405644,0.05561534,2.8415434,-2.7488596,1.871588,-2.179043,3.4513788,-1.5493388,2.2470846,e22062025005058
0.61554146,19.23954524326877,0.008400898055683557,2423.0579352224627,0.4472303882087629,7817.662693298969,-159.18256,-31.064854,-41.08,15.403411,-12.892899,33.332916,-22.07284,12.688982,-10.465618,13.349616,-5.596068,27.409145,-10.924353,14.02603,-2.037577,6.6993446,-7.7577724,16.745493,-16.440786,8.662932,-3.2495863,17.030209,-0.018954964,1.5522254,-8.158196,3.5314696,-5.4493976,11.655511,-2.7011027,7.1499057,-4.3370013,6.8520923,-2.1415482,7.207722,-3.7930286,0.29139864,-2.73589,6.3705235,-0.08155793,6.737121,e22062025005059
0.607378,18.749258767383306,0.01564314485876615,2452.5936644248695,0.4216711956521739,7817.957073709239,-109.657875,-30.41248,-48.840267,16.518415,-11.630372,28.83039,-14.440095,6.4397664,-14.272955,15.152173,-1.5049276,17.154436,-13.940368,12.629467,-7.8758082,10.911079,-5.884705,15.736615,-19.87107,10.216753,-4.7715144,5.1178474,2.3736365,4.2834344,-6.072842,11.775092,-5.108002,8.341092,-2.8480573,3.725925,-3.6722858,5.264005,0.022241572,2.5483537,-2.985649,1.7318466,-2.940234,3.184211,-1.5528983,2.520616,e22062025005060
0.6406672,19.540493071920782,0.020986267420269995,2454.354416090048,0.4412418287627551,7812.158203125,-155.62808,-24.452662,-38.61282,16.213142,-12.59404,32.28483,-24.44814,9.866341,-14.2617445,10.342778,-8.957115,24.741293,-13.737418,14.01277,-1.3253809,7.941765,-6.5832825,17.759079,-15.465577,9.995432,-2.5652523,17.325258,0.06135721,2.3187494,-7.129237,4.3981805,-5.70028,11.6303425,-3.9504688,5.901546,-6.269192,5.3860936,-2.9375632,5.880162,-4.687741,0.10526419,-3.7666433,6.171783,0.7198811,8.667544,e22062025005061
0.5643868,18.745582300467376,0.012931777918330212,2461.2896217279726,0.4262838924632353,7885.057875689338,-109.62041,-32.32038,-50.673203,14.419479,-12.70664,27.811169,-13.417972,7.1478453,-14.376241,16.079372,-0.88996863,18.082033,-14.0934305,13.252211,-7.92806,11.345967,-6.620958,15.315638,-19.175877,11.410119,-4.280369,5.932676,2.9875278,4.13082,-6.4908285,11.199475,-5.2562413,8.042639,-1.584759,4.738721,-2.9735672,5.5928235,1.3771762,4.2330294,-1.3361299,2.3864193,-2.3655047,2.8337662,-2.264889,1.8721759,e22062025005062
0.64325684,19.391966763334462,0.012931763453570196,2450.4213303980864,0.4454689396237864,7819.375047405947,-158.13847,-25.833933,-38.374165,16.294693,-12.750081,32.26649,-23.195446,12.061268,-11.596246,13.281784,-5.944701,27.765163,-10.947369,14.905272,-1.9861628,6.957024,-8.260956,15.700648,-16.696716,7.960034,-3.7952719,16.529057,-0.78437126,0.6700475,-8.115254,5.197849,-4.0934362,12.563207,-2.659905,6.8093376,-4.795177,7.050715,-1.825356,7.00242,-3.29626,0.20255823,-3.389823,5.670976,-0.4732551,7.350949,e22062025005063
0.5898823,18.535720407663153,0.00900122192912081,2443.267804720963,0.4225938585069444,7850.248209635417,-114.497345,-34.849796,-51.106625,15.035919,-12.039032,28.91702,-14.527965,5.3299255,-15.071303,15.017753,-0.9300857,18.074474,-13.386528,12.476311,-8.051895,11.6402445,-5.124226,16.163332,-18.386831,11.601432,-3.0978816,6.162456,2.8082967,4.858614,-6.2202687,11.743201,-5.356253,8.757838,-2.4587169,3.8265445,-3.7083664,5.6659307,0.77589554,4.2808022,-2.3204494,1.4674383,-2.0654864,3.9638698,-1.5056953,2.855998,e22062025005064
0.6424726,19.00091196793872,0.025240357966831287,2431.032046996075,0.4461328125,7815.47607421875,-158.45499,-28.801973,-39.79155,16.555683,-12.217135,32.980106,-22.777264,12.441983,-11.186703,13.513483,-6.475156,26.527842,-12.132545,13.708909,-1.2692806,7.910452,-7.6220207,15.346515,-17.471943,8.030924,-3.241059,16.52541,-1.0974607,0.21244235,-8.451366,4.066651,-4.939306,12.049586,-2.3466792,7.4890275,-4.6585517,6.6903644,-1.632957,6.7348633,-2.793126,1.5143068,-3.1521924,6.298517,0.26178038,7.278215,e22062025005065
0.5949427,18.61966971662512,0.019079216961863932,2453.7515452817042,0.42862802181603776,7865.408728257665,-112.92663,-34.51487,-50.480133,14.549234,-12.403045,27.993906,-13.91812,6.5452347,-13.977479,16.812548,-0.80723774,18.416885,-13.302511,12.759059,-8.876549,10.743505,-5.9190073,15.706765,-18.83502,11.671908,-3.261608,6.4532385,2.858285,4.5391383,-4.9154744,11.958911,-5.370803,8.710055,-1.4637362,4.225374,-3.1421504,5.1549573,1.1680608,3.668988,-3.4884968,1.5553573,-2.743571,3.75266,-1.6767458,3.264977,e22062025005066
0.6354685,19.11112162252423,0.019860817004368297,2425.9322314159913,0.45094155365566035,7850.477686468161,-163.27512,-31.938736,-40.06383,16.219955,-12.013626,33.693012,-20.915924,13.078412,-10.480619,14.596437,-4.769276,27.459549,-11.644864,13.313581,-1.62429,7.7414002,-8.084101,15.016596,-16.979513,8.732608,-3.364029,17.0496,-0.45386776,1.3851461,-7.6153784,3.553495,-6.0630903,11.417006,-2.5460918,6.7562284,-5.222034,6.1210938,-2.4962368,5.8065886,-3.2797575,1.0418948,-3.458546,6.245626,0.17774345,6.735393,e22062025005067
0.6082768,18.838706417764936,0.012939970573665156,2442.4307630400567,0.4230158025568182,7791.887428977273,-110.505264,-32.07496,-49.918385,17.190063,-10.852469,28.799807,-14.501572,6.5304933,-14.191642,15.886501,-0.2622053,17.647259,-12.986975,12.1144705,-8.33791,10.41071,-5.738444,15.450362,-19.902393,10.516569,-4.2353415,6.2116146,2.252819,4.550105,-5.639363,10.799541,-6.054741,8.0828705,-2.3715775,3.573414,-3.6028204,5.311848,0.85103554,3.9018068,-2.2395217,0.9377116,-2.819215,2.8741217,-1.8194852,2.4112573,e22062025005068
0.6530366,19.243310892889284,0.012507827182790114,2437.7606493620974,0.44873976934523807,7831.728515625,-160.30016,-30.042902,-40.352947,15.679415,-12.03651,32.803555,-22.394667,13.091961,-11.135923,13.674345,-5.4075084,28.180296,-10.124455,14.860043,-1.9358336,7.2486024,-7.9365997,15.330602,-16.827314,9.560974,-2.3816779,17.287394,-0.33136955,1.8310992,-8.3306875,3.8121164,-5.8784714,11.81362,-3.0690901,7.1520886,-4.0467267,6.762218,-2.0070617,6.3326025,-3.3506763,1.0018549,-2.1922884,6.0516996,-0.6646403,6.4230165,e22062025005069
0.6093654,19.170589031521132,0.007232798412442651,2401.650037419869,0.4161811440677966,7572.083967823093,-162.8663,-28.304405,-51.335075,16.994568,-12.792634,29.975159,-23.352606,12.537498,-8.557681,12.63913,-4.218857,28.741043,-12.105311,13.676283,-4.376818,9.41292,-6.03326,13.336231,-13.86751,10.873731,-4.0702677,17.521368,-1.8286957,4.4371533,-4.6136456,7.9379606,-4.4701705,7.0694366,-6.1541176,6.646004,-3.0880058,8.756109,-2.1798844,3.6312225,-2.3941572,3.5952725,-1.2786478,3.9513192,-2.6216724,4.874705,e20052025002023
0.6147877,19.082953430516568,0.008322074870580795,2388.4003800064647,0.41907149754213485,7570.4330615783,-165.0923,-30.228445,-51.86711,17.992435,-12.140551,29.59042,-23.65528,12.019581,-9.455384,11.474889,-4.1297793,28.57797,-12.389764,13.110155,-5.2019463,9.052872,-6.5047307,12.080776,-14.803132,9.875138,-4.501039,17.059513,-3.3110201,3.4571173,-5.016446,7.4850883,-5.2770777,6.7368026,-5.9333186,6.7553973,-3.1988988,9.1151285,-1.8228389,2.5285716,-2.3268044,2.926829,-1.3503968,4.369205,-1.5513827,5.60457,e20052025002024
0.6147628,19.159564453604396,0.0026253418427597086,2394.297791345793,0.41890602550287354,7568.487759294181,-162.5241,-28.968933,-51.44474,18.333187,-11.8582535,29.951212,-22.888372,13.594241,-9.566138,11.161395,-5.287763,28.270473,-11.017676,14.28416,-4.159749,8.841159,-6.6827497,13.280292,-13.957407,10.090004,-4.146198,17.940744,-2.2372258,4.7981267,-3.6494741,7.942157,-3.7994103,7.242402,-5.7082343,7.3146873,-2.6267638,9.513156,-1.1597487,2.7240703,-2.5011263,3.1746483,-0.6716065,4.1620417,-1.9788343,5.0532007,e20052025002025
0.60681856,19.244979020548367,0.004578644238900157,2402.2607331978347,0.41984974254261365,7604.401744495739,-165.12198,-28.432354,-50.904484,17.389524,-12.349453,30.335125,-23.585327,11.840551,-10.117721,10.967179,-5.9193897,27.640192,-12.4902315,14.618017,-3.7548482,9.702286,-6.6682158,13.260955,-13.534232,10.756858,-4.4060607,17.88206,-1.9939232,4.4124107,-4.994908,7.2484913,-4.5939946,6.523733,-6.173348,6.407665,-2.8090632,8.8242655,-2.0350623,2.7967257,-2.0579507,3.0913467,-0.9508595,4.4098887,-1.9590378,5.437779,e20052025002026
0.6107073,19.177034535312824,0.008767387760514818,2396.7363796818727,0.41540390186095505,7578.3567964360955,-164.97154,-29.908083,-52.78283,16.965797,-12.180614,29.829332,-23.368208,13.023876,-8.845295,11.379685,-4.997178,28.64971,-12.162597,13.07223,-4.5122166,9.438997,-6.50536,12.882109,-13.852596,10.348316,-4.6125445,17.655811,-2.2817822,4.412769,-4.3710303,7.7586937,-4.5905213,6.7199764,-5.437005,7.186485,-2.2875638,9.344674,-1.537377,1.9868202,-2.3908896,3.1292472,-0.8160601,4.850205,-1.8662529,5.452425,e20052025002027
0.6174314,19.25232791347984,0.005837620031083987,2396.501087019061,0.41757254464285715,7564.7373046875,-161.4552,-27.738089,-52.04181,17.566305,-13.337333,29.132818,-24.524431,11.546988,-11.425547,11.737558,-6.4615207,27.750916,-12.146282,13.693878,-3.6470437,9.968074,-6.6302524,13.274488,-13.455226,11.124181,-3.9978662,17.285109,-2.471378,4.634103,-4.258459,7.1755915,-4.223815,6.8195066,-6.354349,7.716039,-2.980877,8.531851,-2.06738,2.903246,-2.1481,3.3804855,-1.9717588,3.7850988,-2.7559144,4.288052,e20052025002028
0.593791,19.418509404028764,-0.0021979340888829356,2381.779337842093,0.4082845052083333,7478.0029296875,-164.0224,-27.483181,-53.58461,19.04037,-12.026123,29.938934,-23.637266,12.398455,-8.672469,12.057022,-3.7319732,28.858692,-11.209255,15.265435,-4.857979,8.723764,-5.9716406,12.805525,-13.689383,11.6476,-4.313385,18.857365,-1.8627347,4.416806,-4.510177,8.264476,-3.8025289,7.307902,-5.71095,8.46299,-1.9323132,9.574114,-0.8077989,3.7795973,-1.2262313,4.532598,0.17467779,6.086498,-1.29533,5.722513,e20052025003045
0.6084012,18.40768041854991,0.005152751158830894,2391.5777682352723,0.3843319003142458,7181.082647739176,-93.49688,-15.306057,-50.8717,30.35902,-5.8922114,37.553703,-8.989455,9.577843,-9.818911,14.679726,-1.6933922,20.652325,-13.5987015,14.082386,-10.1235075,13.11111,-4.5041943,11.351834,-13.596261,6.254187,-6.7656536,10.755026,-1.3617525,5.051322,-7.5012937,6.683385,-6.535448,8.711936,-3.0037007,5.041233,-4.260734,2.1456666,-1.316639,3.6268713,-0.3646916,2.2218542,-1.163611,2.0038824,-1.122747,2.9718645,e20052025003046
0.59327745,19.311324410296738,-0.0015449469493020523,2380.1742401524093,0.40928548177083335,7481.173095703125,-163.82115,-28.48916,-54.687836,18.842323,-12.042917,30.036783,-22.8681,13.00848,-9.040383,11.764289,-4.250638,28.516623,-11.561565,15.882955,-3.616434,9.864897,-5.9377704,12.630587,-13.48089,11.909695,-4.8935823,17.848858,-2.4889843,4.714384,-4.9797916,7.7745523,-3.836481,7.5080104,-6.404069,7.7937107,-2.3502793,9.647831,-0.94821405,2.9731102,-1.2671839,4.677256,-0.037078653,5.6263666,-2.0846088,5.7651243,e20052025003047
0.5823681,18.672139888191786,0.0026277586432296492,2389.467047727651,0.3898247612847222,7180.3662109375,-92.4691,-14.932797,-49.97086,30.559902,-5.8841467,37.195347,-9.542275,9.23341,-10.749156,13.280009,-2.5129216,19.506416,-15.570043,12.762023,-11.362474,13.305029,-3.9198272,11.188752,-13.369463,6.3882575,-6.526276,10.861437,-1.560665,5.286277,-7.424662,7.0333123,-7.060129,7.980109,-3.2703125,5.1973333,-4.3527384,2.4172475,-1.2333608,3.4945657,-0.5939222,2.3788202,-0.8574269,2.2695832,-0.94148743,2.9767776,e20052025003048
0.58924526,19.338544775259457,0.0006273869590729605,2382.2711352797055,0.4122775607638889,7501.09130859375,-162.97891,-28.843626,-53.783867,18.074726,-12.675094,29.990885,-23.069021,13.099077,-8.48287,12.500889,-3.644043,29.268684,-11.766585,15.338732,-3.8981173,8.608758,-6.336602,12.561487,-13.968696,11.368811,-4.8398013,17.69233,-2.2579765,4.756928,-4.7873197,7.571037,-4.1968083,7.2075005,-5.9451036,8.098142,-1.5174102,10.20518,-0.689113,3.3612387,-1.6141248,3.857306,-0.6329863,5.340223,-1.0534468,6.4440675,e20052025003049
0.58591247,18.562698266895822,0.005878416233430807,2386.196468743357,0.38928563634776536,7183.007403325768,-93.594734,-15.165864,-50.466534,30.25161,-6.208164,37.714657,-9.293327,9.434105,-10.323866,14.051622,-2.0277038,19.592087,-15.12962,12.616904,-11.565059,13.305113,-4.0038543,11.1508,-13.442656,6.155133,-6.2054935,10.520867,-1.5217547,5.2943,-7.3992505,6.756233,-6.6086664,8.738591,-2.4198616,5.5118513,-4.6238747,2.0134752,-1.6140164,3.2127843,-0.167569,2.8814514,-0.95615333,2.0288417,-1.40778,2.776998,e20052025003050
0.5891832,19.423092017295776,0.00018757195749432627,2382.2410200765203,0.4104248046875,7491.76025390625,-164.39438,-27.980122,-54.244465,19.000631,-12.272879,29.759655,-22.758924,12.638311,-9.499135,12.300515,-3.941497,28.895369,-11.66521,15.595071,-4.3246655,9.275452,-5.9301763,12.663734,-13.984317,11.664272,-4.520176,18.520477,-2.1379447,4.5257726,-4.602173,8.04213,-4.058435,7.540008,-5.616548,8.176287,-1.9665849,10.267422,-0.36538526,3.9391296,-0.5902505,4.988498,-0.38588807,5.378543,-1.6507599,5.9474072,e20052025003051
0.6063352,18.491295074326175,0.0031105182315652857,2391.0228141453135,0.38705512152777777,7194.36279296875,-92.93715,-15.364544,-49.87508,31.14155,-5.746219,37.58162,-9.82939,8.70374,-11.02468,13.393381,-2.385107,19.762949,-14.9331665,13.160423,-11.480369,13.367966,-4.4838405,11.166601,-13.472585,6.1431623,-6.459379,10.819023,-1.4062369,5.376086,-6.760392,7.9833517,-5.8907948,8.627152,-2.988446,5.113759,-4.8108163,2.335946,-0.9300209,3.535627,-0.39574313,2.3999636,-0.9758196,2.734905,-1.0316193,2.931193,e20052025003052
0.6134977,19.18910916395139,0.0011494258982333654,2389.1043560981584,0.4117160373263889,7511.73828125,-162.70459,-27.647,-53.345703,18.22667,-12.221352,29.96956,-23.277922,12.298982,-9.726798,11.902035,-4.4016004,28.336914,-11.919322,15.086108,-4.3163776,9.261567,-5.659213,12.751504,-14.618332,10.895576,-4.3838167,18.3473,-2.4911613,4.483096,-4.6251745,7.7412443,-4.2261147,7.446286,-5.782925,7.5949416,-2.1843224,9.30128,-0.5910628,3.7827935,-1.0913771,4.531755,-0.30701163,5.662076,-1.305897,5.625968,e20052025003053
0.61250186,18.617781451399765,-0.002509126377043165,2396.845921843805,0.38582129451815644,7187.819292292249,-93.77356,-14.759941,-50.307274,30.289745,-5.820962,37.270184,-9.945585,8.459867,-10.741681,14.051084,-2.7889922,19.808582,-13.986725,13.530155,-10.87654,13.083169,-4.711337,11.440526,-13.358046,6.4030814,-6.351482,10.771932,-0.75246596,5.5269494,-6.694012,7.2617803,-5.89754,9.070074,-2.3185492,5.679753,-4.0507975,2.3375773,-2.12766,2.5366101,-1.0103548,2.8432188,-0.3780254,2.3593962,-1.4494836,2.261733,e20052025003054
0.6036416,19.309816232318404,0.0025991697786596534,2388.0172310103953,0.41048719618055557,7513.233642578125,-164.75839,-28.432953,-54.27156,18.06526,-12.138676,29.98374,-23.190353,12.440481,-9.283013,11.721525,-4.417353,29.11556,-10.929118,15.764665,-4.1367908,9.035552,-6.5541096,13.116745,-13.399276,12.103693,-4.138906,18.37186,-1.8858154,4.806878,-4.742838,7.5476737,-3.716551,7.7260513,-5.3691707,7.959881,-2.5917892,9.426034,-0.66973156,3.5471628,-1.7922946,3.6202443,-0.31373295,5.492954,-2.0432484,5.441257,e20052025003055
0.6109564,18.462792823292357,0.004601642148907518,2390.1829209336197,0.3867160221717877,7159.669741838338,-91.58784,-13.412186,-49.69547,31.481413,-5.5031567,37.95576,-9.729991,8.2844715,-10.923348,13.243594,-3.7359006,19.340288,-15.191597,12.57816,-11.681749,12.603389,-3.891253,12.308928,-13.132476,6.25497,-6.175106,11.168809,-1.1087952,5.221158,-6.994966,7.6227555,-6.7114625,8.146581,-2.9971142,5.136408,-3.9499512,2.63359,-1.6183746,2.8711312,-0.91615754,1.8871385,-1.2439549,2.6505404,-0.5695401,3.6669583,e20052025003056
0.5932063,19.339484576644544,0.00024110973611676082,2384.5409315495403,0.4077880859375,7493.67431640625,-162.98965,-28.048069,-54.025444,18.992037,-12.068834,29.745298,-23.254171,11.998631,-9.694089,11.814659,-4.7464514,29.159515,-10.934677,15.838197,-4.5388203,8.564724,-5.7167635,13.294857,-13.205463,11.798243,-4.36295,18.595547,-2.134281,5.122718,-5.1133204,7.617125,-3.7177808,7.5951886,-5.747438,8.069767,-1.7881236,9.557493,-0.6393294,3.386272,-0.85155064,4.451209,-0.36753014,4.9883957,-1.8816983,5.4525166,e20052025003057
0.61163,18.636838004886826,0.0025384631205765057,2391.2006677270215,0.3898502967877095,7207.908928727305,-94.98648,-16.044626,-50.861443,29.306063,-6.9347477,37.24384,-10.307428,9.197824,-10.15365,13.798299,-2.8547852,19.839655,-14.725918,13.132942,-10.5342865,13.706027,-4.305124,11.637714,-13.69405,6.806893,-6.1444097,10.595953,-1.5068189,5.2352037,-7.042774,7.4047785,-5.9199944,8.387574,-2.4739208,5.380989,-4.8273273,3.1232214,-1.0411406,3.8183634,0.045412906,2.8524437,-1.1255438,2.2184968,-0.58968294,3.080323,e20052025003058
0.58444583,18.811842338651584,0.020112847543173686,2410.279613698063,0.41856068872206703,7677.729737692039,-106.257286,-34.394794,-53.63597,16.903849,-11.047721,30.09171,-12.061161,8.773419,-12.446496,14.155381,0.13502681,17.8825,-12.257312,13.553749,-6.456916,11.692377,-5.204083,16.753916,-17.884993,10.792099,-3.498579,5.799596,2.117091,4.8356104,-4.948139,11.60512,-4.9351807,7.977388,-1.8526021,4.256383,-2.4767685,6.9078865,1.7041653,5.3834243,-0.26660582,2.758593,-1.4475085,3.1702657,-1.9133328,2.46308,e21062025004056
0.62547934,19.443417681590276,0.019846112305595964,2416.6093393770625,0.437903718575419,7773.546476737081,-156.42622,-33.08383,-45.6191,15.625808,-11.508291,33.982838,-19.915113,14.240221,-8.056496,15.523184,-4.2476263,28.723267,-11.50169,13.645052,-0.9463711,7.0724564,-7.684179,17.146166,-16.437529,9.332971,-3.0428634,16.78257,0.62367165,1.6931707,-8.487009,2.8507857,-4.387832,12.021874,-2.6401458,7.454241,-5.8823004,7.4854927,-1.4805378,7.001612,-2.7623782,1.2477813,-3.0611937,7.2851276,-0.3170033,6.0811477,e22062025006001
0.5689257,18.802394870578972,0.011812067016357421,2417.055386027214,0.4185036648525281,7672.050424640099,-104.51975,-31.92758,-51.25363,18.434477,-9.470214,30.15963,-14.003569,6.364705,-13.038583,14.439491,0.7757138,18.646248,-13.545808,12.599914,-6.9797034,10.670654,-5.7281713,15.246645,-18.35963,11.288154,-3.4718285,5.2932367,2.6029148,4.1763105,-6.7451406,9.939442,-5.850998,7.160827,-3.186304,2.8717728,-5.084759,4.391562,0.53360516,3.788295,-1.1875526,2.791011,-0.41473377,4.904775,-0.21438384,3.2850008,e22062025006002
0.6359421,19.444691976136255,0.009377104241579807,2413.375249929693,0.4415781031773743,7774.268260082053,-154.97148,-32.777138,-44.965385,15.138061,-12.458622,33.46368,-20.59012,13.436201,-10.001436,13.820328,-4.6728225,29.231894,-10.04293,13.863658,-1.5584805,5.5402884,-9.310797,16.770754,-16.750166,9.84102,-2.2117717,17.65164,0.3738885,1.262308,-8.546837,3.877377,-4.220462,12.36252,-2.6867027,7.5039,-6.0700927,7.094368,-1.8669941,7.082027,-1.875036,1.3402864,-3.5763247,7.0480247,0.14958957,7.0843644,e22062025006003
